OBJECTID,NAME_PY,NAME_CH,NAME_FT,X_COORD,Y_COORD,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,DYN_PY,DYN_CH,LEV1_PY,LEV1_CH,LEV2_PY,LEV2_CH,CNTY_PY,CNTY_CH,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GEOCOMP,CHECKER,ENT_DATE
109,Lingao Xian,临高县,臨高縣,109.686165,19.918070,海南临高县县治临城镇,Xian,县,6,1911,9,1911,9,,,Guangdong,广东,Qiongzhou Fu,琼州府,,临高县,120007,POINT,121109,FROM_AC,孟刚,孟刚,,2002/10/31
110,Dan Zhou,儋州,儋州,109.343761,19.742830,海南儋县中和镇,Zhou,州,6,1911,9,1911,9,,,Guangdong,广东,Qiongzhou Fu,琼州府,,儋州,120007,POINT,121110,FROM_FD,孟刚,孟刚,,2002/10/31
111,Changhua Xian,昌化县,昌化縣,108.676010,19.330689,海南昌江县昌化,Xian,县,6,1911,9,1911,9,,,Guangdong,广东,Qiongzhou Fu,琼州府,,昌化县,120007,POINT,121111,FROM_AC,孟刚,孟刚,,2002/10/31
112,Wan Zhou,万州,萬州,110.407471,18.800625,海南万宁县县治万城镇,Zhou,州,6,1911,9,1911,9,,,Guangdong,广东,Qiongzhou Fu,琼州府,,万州,120007,POINT,121112,FROM_AC,孟刚,孟刚,,2002/10/31
113,Lingshui Xian,陵水县,陵水縣,110.033920,18.505363,海南陵水县县治陵城镇,Xian,县,6,1911,9,1911,9,,,Guangdong,广东,Qiongzhou Fu,琼州府,,陵水县,120007,POINT,121113,FROM_AC,孟刚,孟刚,,2002/10/31
114,Ya Zhou,崖州,崖州,109.166977,18.375464,海南三亚市崖城镇,Zhou,州,6,1911,9,1911,9,,,Guangdong,广东,Qiongzhou Fu,琼州府,,崖州,120007,POINT,121114,FROM_AC,孟刚,孟刚,,2002/10/31
115,Gan'en Xian,感恩县,感恩縣,108.639809,18.846443,海南东方县感城镇,Xian,县,6,1911,9,1911,9,,,Guangdong,广东,Qiongzhou Fu,琼州府,,感恩县,120007,POINT,121115,FROM_AC,孟刚,孟刚,,2002/10/31
116,Dong'an Xian,东安县,東安縣,112.039993,22.933193,广东云浮县县治云城镇,Xian,县,6,1911,9,1911,9,,,Guangdong,广东,Luoding Zhou,罗定州,,东安县,120007,POINT,121116,FROM_AC,孟刚,孟刚,,2002/10/31
117,Xining Xian,西宁县,西寧縣,111.540558,23.145523,广东郁南县建城镇,Xian,县,6,1911,9,1911,9,,,Guangdong,广东,Luoding Zhou,罗定州,,西宁县,120007,POINT,121117,FROM_AC,孟刚,孟刚,,2002/10/31
118,Yangshan Xian,阳山县,陽山縣,112.638267,24.485014,广东阳山县县治阳城镇,Xian,县,6,1911,9,1911,9,,,Guangdong,广东,Lian Zhou,连州,,阳山县,120007,POINT,121118,FROM_AC,孟刚,孟刚,,2002/10/31
119,Hepu Xian,合浦县,合浦縣,109.190040,21.670145,广西合浦县县治廉州镇,Xian,县,6,1911,9,1911,9,,,Guangdong,广东,Lianzhou Fu,廉州府,,合浦县,120007,POINT,121119,FROM_AC,孟刚,孟刚,,2002/10/31
120,Lingshan Xian,灵山县,靈山縣,109.287415,22.434591,广西灵山县县治灵城镇,Xian,县,6,1911,9,1911,9,,,Guangdong,广东,Lianzhou Fu,廉州府,,灵山县,120007,POINT,121120,FROM_AC,孟刚,孟刚,,2002/10/31
121,Fangcheng Xian,防城县,防城縣,108.356583,21.768936,广西防城县县治,Xian,县,6,1911,9,1911,9,,,Guangdong,广东,Qin Zhou,钦州,,防城县,120007,POINT,121121,FROM_AC,孟刚,孟刚,,2002/10/31
122,Huitong Xian,会同县,會同縣,110.507820,19.296394,海南琼海县塔洋镇（？）,Xian,县,6,1911,9,1911,9,,,Guangdong,广东,Qiongzhou Fu,琼州府,,会同县,120007,POINT,121122,FROM_AC,孟刚,孟刚,,2002/10/31
123,Wuchang Xian,武昌县,武昌縣,114.879906,30.402718,湖北鄂州市市治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Wuchang Fu,武昌府,,武昌县,120002,POINT,121123,FROM_AC,孟刚,孟刚,,2002/09/03
124,Jiangxia Xian,江夏县,江夏縣,114.305727,30.560694,湖北武汉市武昌,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Wuchang Fu,武昌府,,江夏县,120002,POINT,121124,FROM_FD,孟刚,孟刚,,2002/09/03
125,Jiayu Xian,嘉鱼县,嘉魚縣,113.895576,29.975599,湖北嘉鱼县县治鱼岳镇,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Wuchang Fu,武昌府,,嘉鱼县,120002,POINT,121125,FROM_AC,孟刚,孟刚,,2002/09/03
126,Puqi Xian,蒲圻县,蒲圻縣,113.874611,29.708353,湖北蒲圻市市治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Wuchang Fu,武昌府,,蒲圻县,120002,POINT,121126,FROM_AC,孟刚,孟刚,,2002/09/03
127,Xianning Xian,咸宁县,咸寧縣,114.271622,29.892479,湖北咸宁市市治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Wuchang Fu,武昌府,,咸宁县,120002,POINT,121127,FROM_AC,孟刚,孟刚,,2002/09/03
128,Chongyang Xian,崇阳县,崇陽縣,114.043838,29.548801,湖北崇阳县县治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Wuchang Fu,武昌府,,崇阳县,120002,POINT,121128,FROM_AC,孟刚,孟刚,,2002/09/03
129,Tongcheng Xian,通城县,通城縣,113.806435,29.261196,湖北通城县县治隽水镇,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Wuchang Fu,武昌府,,通城县,120002,POINT,121129,FROM_AC,孟刚,孟刚,,2002/09/03
130,Xingguo Zhou,兴国州,興國州,115.209625,29.830130,湖北阳新县县治兴国镇,Zhou,州,6,1911,9,1911,9,,,Hubei,湖北,Wuchang Fu,武昌府,,兴国州,120002,POINT,121130,FROM_AC,孟刚,孟刚,,2002/09/03
131,Daye Xian,大冶县,大冶縣,114.962959,30.093138,湖北大冶县县治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Wuchang Fu,武昌府,,大冶县,120002,POINT,121131,FROM_AC,孟刚,孟刚,,2002/09/03
132,Tongshan Xian,通山县,通山縣,114.503822,29.597151,湖北通山县县治通羊镇,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Wuchang Fu,武昌府,,通山县,120002,POINT,121132,FROM_AC,孟刚,孟刚,,2002/09/03
133,Hanyang Xian,汉阳县,漢陽縣,114.263408,30.553605,湖北武汉市汉阳,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Hanyang Fu,汉阳府,,汉阳县,120002,POINT,121133,FROM_FD,孟刚,孟刚,,2002/09/03
134,Hanchuan Xian,汉川县,漢川縣,113.828697,30.648508,湖北汉川县县治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Hanyang Fu,汉阳府,,汉川县,120002,POINT,121134,FROM_AC,孟刚,孟刚,,2002/09/03
135,Huangpi Xian,黄陂县,黃陂縣,114.365593,30.875669,湖北黄陂县县治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Hanyang Fu,汉阳府,,黄陂县,120002,POINT,121135,FROM_AC,孟刚,孟刚,,2002/09/03
136,Xiaogan Xian,孝感县,孝感縣,113.910355,30.926222,湖北孝感市市治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Hanyang Fu,汉阳府,,孝感县,120002,POINT,121136,FROM_AC,孟刚,孟刚,,2002/09/03
137,Mianyang Zhou,沔阳州,沔陽州,113.236603,30.189541,湖北仙桃市沔城镇,Zhou,州,6,1911,9,1911,9,,,Hubei,湖北,Hanyang Fu,汉阳府,,沔阳州,120002,POINT,121137,FROM_AC,孟刚,孟刚,,2002/09/03
138,Huanggang Xian,黄冈县,黃岡縣,114.865494,30.446987,湖北黄州市市治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Huangzhou Fu,黄州府,,黄冈县,120002,POINT,121138,FROM_AC,孟刚,孟刚,,2002/09/03
139,Huang'an Xian,黄安县,黃安縣,114.615723,31.287647,湖北红安县县治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Huangzhou Fu,黄州府,,黄安县,120002,POINT,121139,FROM_AC,孟刚,孟刚,,2002/09/03
140,Qishui Xian,蕲水县,蘄水縣,115.252037,30.458691,湖北浠水县县治清泉镇,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Huangzhou Fu,黄州府,,蕲水县,120002,POINT,121140,FROM_AC,孟刚,孟刚,,2002/09/03
141,Luotian Xian,罗田县,羅田縣,115.390396,30.790346,湖北罗田县县治凤山镇,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Huangzhou Fu,黄州府,,罗田县,120002,POINT,121141,FROM_AC,孟刚,孟刚,,2002/09/03
142,Macheng Xian,麻城县,麻城縣,115.030968,31.180918,湖北麻城市市治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Huangzhou Fu,黄州府,,麻城县,120002,POINT,121142,FROM_AC,孟刚,孟刚,,2002/09/03
143,Qi Zhou,蕲州,蘄州,115.345200,30.062502,湖北蕲春县蕲州镇,Zhou,州,6,1911,9,1911,9,,,Hubei,湖北,Huangzhou Fu,黄州府,,蕲州,120002,POINT,121143,FROM_AC,孟刚,孟刚,,2002/09/03
144,Guangji Xian,广济县,廣濟縣,115.591202,30.136482,湖北武穴市梅川镇,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Huangzhou Fu,黄州府,,广济县,120002,POINT,121144,FROM_AC,孟刚,孟刚,,2002/09/03
145,Huangmei Xian,黄梅县,黃梅縣,115.934936,30.079201,湖北黄梅县县治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Huangzhou Fu,黄州府,,黄梅县,120002,POINT,121145,FROM_AC,孟刚,孟刚,,2002/09/03
146,Xiangyang Xian,襄阳县,襄陽縣,112.159628,32.023620,湖北襄樊市襄阳,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Xiangyang Fu,襄阳府,,襄阳县,120002,POINT,121146,FROM_FD,孟刚,孟刚,,2002/09/03
147,Yicheng Xian,宜城县,宜城縣,112.260132,31.710701,湖北宜城县县治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Xiangyang Fu,襄阳府,,宜城县,120002,POINT,121147,FROM_AC,孟刚,孟刚,,2002/09/03
148,Nanzhang Xian,南漳县,南漳縣,111.844727,31.781881,湖北南漳县县治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Xiangyang Fu,襄阳府,,南漳县,120002,POINT,121148,FROM_AC,孟刚,孟刚,,2002/09/03
149,Zaoyang Xian,枣阳县,棗陽縣,112.756599,32.132023,湖北枣阳市市治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Xiangyang Fu,襄阳府,,枣阳县,120002,POINT,121149,FROM_AC,孟刚,孟刚,,2002/09/03
150,Gucheng Xian,谷城县,谷城縣,111.645805,32.269360,湖北谷城县县治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Xiangyang Fu,襄阳府,,谷城县,120002,POINT,121150,FROM_AC,孟刚,孟刚,,2002/09/03
151,Guanghua Xian,光化县,光化縣,111.672565,32.413666,湖北老河口市光化,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Xiangyang Fu,襄阳府,,光化县,120002,POINT,121151,FROM_FD,孟刚,孟刚,,2002/09/03
152,Yun Xian,郧县,鄖縣,110.813988,32.833740,湖北郧县县治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Yunyang Fu,郧阳府,,郧县,120002,POINT,121152,FROM_AC,孟刚,孟刚,,2002/09/03
153,Fang Xian,房县,房縣,110.727150,32.058971,湖北房县县治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Yunyang Fu,郧阳府,,房县,120002,POINT,121153,FROM_AC,孟刚,孟刚,,2002/09/03
154,Zhushan Xian,竹山县,竹山縣,110.228599,32.226128,湖北竹山县县治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Yunyang Fu,郧阳府,,竹山县,120002,POINT,121154,FROM_AC,孟刚,孟刚,,2002/09/03
155,Zhuxi Xian,竹溪县,竹溪縣,109.709518,32.333389,湖北竹溪县县治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Yunyang Fu,郧阳府,,竹溪县,120002,POINT,121155,FROM_AC,孟刚,孟刚,,2002/09/03
156,Yunxi Xian,郧西县,鄖西縣,110.418800,32.995606,湖北郧西县县治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Yunyang Fu,郧阳府,,郧西县,120002,POINT,121156,FROM_AC,孟刚,孟刚,,2002/09/03
157,Baokang Xian,保康县,保康縣,111.267082,31.888035,湖北保康县县治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Yunyang Fu,郧阳府,,保康县,120002,POINT,121157,FROM_AC,孟刚,孟刚,,2002/09/03
158,Anlu Xian,安陆县,安陸縣,113.688919,31.263714,湖北安陆市市治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,De'an Fu,德安府,,安陆县,120002,POINT,121158,FROM_AC,孟刚,孟刚,,2002/09/03
159,Yunmeng Xian,云梦县,云夢縣,113.746399,31.025822,湖北云梦县县治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,De'an Fu,德安府,,云梦县,120002,POINT,121159,FROM_AC,孟刚,孟刚,,2002/09/03
160,Yingcheng Xian,应城县,應城縣,113.569679,30.946003,湖北应城市市治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,De'an Fu,德安府,,应城县,120002,POINT,121160,FROM_AC,孟刚,孟刚,,2002/09/03
161,Yingshan Xian,应山县,應山縣,113.818992,31.618320,湖北广水市市治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,De'an Fu,德安府,,应山县,120002,POINT,121161,FROM_AC,孟刚,孟刚,,2002/09/03
162,Sui Zhou,随州,隨州,113.369820,31.715105,湖北随州市市治,Zhou,州,6,1911,9,1911,9,,,Hubei,湖北,De'an Fu,德安府,,随州,120002,POINT,121162,FROM_AC,孟刚,孟刚,,2002/09/03
163,Jiangling Xian,江陵县,江陵縣,112.190773,30.350445,湖北江陵县县治荆州镇,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Jingzhou Fu,荆州府,,江陵县,120002,POINT,121163,FROM_AC,孟刚,孟刚,,2002/09/03
164,Gong'an Xian,公安县,公安縣,112.078102,29.914501,湖北公安县南平镇,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Jingzhou Fu,荆州府,,公安县,120002,POINT,121164,FROM_AC,孟刚,孟刚,,2002/09/03
165,Shishou Xian,石首县,石首縣,112.406464,29.724310,湖北石首市市治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Jingzhou Fu,荆州府,,石首县,120002,POINT,121165,FROM_AC,孟刚,孟刚,,2002/09/03
166,Jianli Xian,监利县,監利縣,112.900253,29.815758,湖北监利县县治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Jingzhou Fu,荆州府,,监利县,120002,POINT,121166,FROM_AC,孟刚,孟刚,,2002/09/03
167,Songzi Xian,松滋县,松滋縣,111.714066,30.345695,湖北松滋县老城镇,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Jingzhou Fu,荆州府,,松滋县,120002,POINT,121167,FROM_AC,孟刚,孟刚,,2002/09/03
168,Zhijiang Xian,枝江县,枝江縣,111.501190,30.295969,湖北枝城市枝城镇,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Jingzhou Fu,荆州府,,枝江县,120002,POINT,121168,FROM_AC,孟刚,孟刚,,2002/09/03
169,Yidu Xian,宜都县,宜都縣,111.457916,30.392385,湖北枝城市市治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Jingzhou Fu,荆州府,,宜都县,120002,POINT,121169,FROM_AC,孟刚,孟刚,,2002/09/03
170,Hefeng Zhou,鹤峰州,鶴峰州,110.025551,29.892548,湖北鹤峰县县治美容镇,Zhou,州,6,1911,9,1911,9,,,Hubei,湖北,Yichang Fu,宜昌府,,鹤峰州,120002,POINT,121170,FROM_AC,孟刚,孟刚,,2002/09/03
171,Changle Xian,长乐县,長樂縣,110.678856,30.204006,湖北五峰县县治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Yichang Fu,宜昌府,,长乐县,120002,POINT,121171,FROM_AC,孟刚,孟刚,,2002/09/03
172,Gui Zhou,归州,歸州,110.694160,30.999617,湖北秭归县县治,Zhou,州,6,1911,9,1911,9,,,Hubei,湖北,Yichang Fu,宜昌府,,归州,120002,POINT,121172,FROM_AC,孟刚,孟刚,,2002/09/03
173,Changyang Xian,长阳县,長陽縣,111.191498,30.474218,湖北长阳县县治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Yichang Fu,宜昌府,,长阳县,120002,POINT,121173,FROM_AC,孟刚,孟刚,,2002/09/03
174,Xingshan Xian,兴山县,興山縣,110.759285,31.235251,湖北兴山县县治高阳镇,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Yichang Fu,宜昌府,,兴山县,120002,POINT,121174,FROM_AC,孟刚,孟刚,,2002/09/03
175,Badong Xian,巴东县,巴東縣,110.404533,31.030022,湖北巴东县县治信陵镇,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Yichang Fu,宜昌府,,巴东县,120002,POINT,121175,FROM_AC,孟刚,孟刚,,2002/09/03
176,Enshi Xian,恩施县,恩施縣,109.478615,30.272259,湖北恩施市市治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Yichang Fu,宜昌府,,恩施县,120002,POINT,121176,FROM_AC,孟刚,孟刚,,2002/09/03
177,Xuan'en Xian,宣恩县,宣恩縣,109.480232,29.989573,湖北宣恩县县治珠山镇,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Shinan Fu,施南府,,宣恩县,120002,POINT,121177,FROM_AC,孟刚,孟刚,,2002/09/03
178,Laifeng Xian,来凤县,來鳳縣,109.404823,29.505201,湖北来凤县县治翔凤镇,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Shinan Fu,施南府,,来凤县,120002,POINT,121178,FROM_AC,孟刚,孟刚,,2002/09/03
179,Xianfeng Xian,咸丰县,咸豐縣,109.144257,29.676367,湖北咸丰县县治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Shinan Fu,施南府,,咸丰县,120002,POINT,121179,FROM_AC,孟刚,孟刚,,2002/09/03
180,Lichuan Xian,利川县,利川縣,108.933540,30.299772,湖北利川市市治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Shinan Fu,施南府,,利川县,120002,POINT,121180,FROM_AC,孟刚,孟刚,,2002/09/03
181,Jianshi Xian,建始县,建始縣,109.726273,30.610687,湖北建始县县治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Shinan Fu,施南府,,建始县,120002,POINT,121181,FROM_AC,孟刚,孟刚,,2002/09/03
182,Zhongxiang Xian,钟祥县,鐘祥縣,112.589256,31.169827,湖北钟祥县县治郢中镇,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Anlu Fu,安陆府,,钟祥县,120002,POINT,121182,FROM_AC,孟刚,孟刚,,2002/09/03
183,Qianjiang Xian,潜江县,潛江縣,112.892959,30.420952,湖北潜江市市治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Anlu Fu,安陆府,,潜江县,120002,POINT,121183,FROM_AC,孟刚,孟刚,,2002/09/03
184,Tianmen Xian,天门县,天門縣,113.164116,30.656250,湖北天门市市治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Anlu Fu,安陆府,,天门县,120002,POINT,121184,FROM_AC,孟刚,孟刚,,2002/09/03
185,Jingshan Xian,京山县,京山縣,113.116852,31.024815,湖北京山县县治新市镇,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Anlu Fu,安陆府,,京山县,120002,POINT,121185,FROM_AC,孟刚,孟刚,,2002/09/03
186,Dangyang Xian,当阳县,當陽縣,111.787117,30.831511,湖北当阳市市治,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Jingmen Zhou,荆门州,,当阳县,120002,POINT,121186,FROM_AC,孟刚,孟刚,,2002/09/03
187,Yuan'an Xian,远安县,遠安縣,111.641762,31.068062,湖北远安县县治鸣凤镇,Xian,县,6,1911,9,1911,9,,,Hubei,湖北,Jingmen Zhou,荆门州,,远安县,120002,POINT,121187,FROM_AC,孟刚,孟刚,,2002/09/03
188,Changsha Xian,长沙县,長沙縣,112.978134,28.198198,湖南长沙市市治,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Changsha Fu,长沙府,,长沙县,120006,POINT,121188,FROM_AC,孟刚,孟刚,,2002/10/11
189,Shanhua Xian,善化县,善化縣,112.978134,28.198198,湖南长沙市市治,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Changsha Fu,长沙府,,善化县,120006,POINT,121189,FROM_AC,孟刚,孟刚,,2002/10/11
190,Xiangyin Xian,湘阴县,湘陰縣,112.880295,28.676210,湖南湘阴县县治,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Changsha Fu,长沙府,,湘阴县,120006,POINT,121190,FROM_AC,孟刚,孟刚,,2002/10/11
191,Liuyang Xian,浏阳县,瀏陽縣,113.621437,28.149572,湖南浏阳县县治,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Changsha Fu,长沙府,,浏阳县,120006,POINT,121191,FROM_AC,孟刚,孟刚,,2002/10/11
192,Liling Xian,醴陵县,醴陵縣,113.494103,27.668518,湖南醴陵市市治,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Changsha Fu,长沙府,,醴陵县,120006,POINT,121192,FROM_AC,孟刚,孟刚,,2002/10/11
193,Xiangtan Xian,湘潭县,湘潭縣,112.911263,27.872698,湖南湘潭市市治,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Changsha Fu,长沙府,,湘潭县,120006,POINT,121193,FROM_AC,孟刚,孟刚,,2002/10/11
194,Ningxiang Xian,宁乡县,寧鄉縣,112.550476,28.259300,湖南宁乡县县治,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Changsha Fu,长沙府,,宁乡县,120006,POINT,121194,FROM_AC,孟刚,孟刚,,2002/10/11
195,Yiyang Xian,益阳县,益陽縣,112.335289,28.597809,湖南益阳市市治,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Changsha Fu,长沙府,,益阳县,120006,POINT,121195,FROM_AC,孟刚,孟刚,,2002/10/11
196,You Xian,攸县,攸縣,113.343330,27.004034,湖南攸县县治,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Changsha Fu,长沙府,,攸县,120006,POINT,121196,FROM_AC,孟刚,孟刚,,2002/10/11
197,Chaling Zhou,茶陵州,茶陵州,113.552170,26.801975,湖南茶陵县县治,Zhou,州,6,1911,9,1911,9,,,Hunan,湖南,Changsha Fu,长沙府,,茶陵州,120006,POINT,121197,FROM_AC,孟刚,孟刚,,2002/10/11
198,Xiangxiang Xian,湘乡县,湘鄉縣,112.518746,27.737248,湖南湘乡市市治,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Changsha Fu,长沙府,,湘乡县,120006,POINT,121198,FROM_AC,孟刚,孟刚,,2002/10/11
199,Anhua Xian,安化县,安化縣,111.645386,28.141462,湖南安化县梅城,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Changsha Fu,长沙府,,安化县,120006,POINT,121199,FROM_AC,孟刚,孟刚,,2002/10/11
200,Qingquan Xian,清泉县,清泉縣,112.597038,26.901617,湖南衡阳市市治衡南县县治,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Hengzhou Fu,衡州府,,清泉县,120006,POINT,121200,FROM_AC,孟刚,孟刚,,2002/10/11
201,Hengshan Xian,衡山县,衡山縣,112.852417,27.245646,湖南衡山县县治,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Hengzhou Fu,衡州府,,衡山县,120006,POINT,121201,FROM_AC,孟刚,孟刚,,2002/10/11
202,Anren Xian,安仁县,安仁縣,113.267647,26.706846,湖南安仁县县治,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Hengzhou Fu,衡州府,,安仁县,120006,POINT,121202,FROM_AC,孟刚,孟刚,,2002/10/11
203,Leiyang Xian,耒阳县,耒陽縣,112.846886,26.415070,湖南耒阳市市治,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Hengzhou Fu,衡州府,,耒阳县,120006,POINT,121203,FROM_AC,孟刚,孟刚,,2002/10/11
204,Changning Xian,常宁县,常寧縣,112.387092,26.407257,湖南常宁县县治,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Hengzhou Fu,衡州府,,常宁县,120006,POINT,121204,FROM_AC,孟刚,孟刚,,2002/10/11
205,Ling Xian,酃县,酃縣,113.766647,26.496860,湖南酃县县治,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Hengzhou Fu,衡州府,,酃县,120006,POINT,121205,FROM_AC,孟刚,孟刚,,2002/10/11
206,Hengyang Xian,衡阳县,衡陽縣,112.597038,26.901617,湖南衡阳市市治,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Hengzhou Fu,衡州府,,衡阳县,120006,POINT,121206,FROM_AC,孟刚,孟刚,,2002/10/11
207,Lingling Xian,零陵县,零陵縣,111.612564,26.210339,湖南永州市市治,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Yongzhou Fu,永州府,,零陵县,120006,POINT,121207,FROM_AC,孟刚,孟刚,,2002/10/11
208,Qiyang Xian,祁阳县,祁陽縣,111.855896,26.591692,湖南祁阳县县治,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Yongzhou Fu,永州府,,祁阳县,120006,POINT,121208,FROM_AC,孟刚,孟刚,,2002/10/11
209,Dong'an Xian,东安县,東安縣,111.284263,26.403675,湖南东安县县治,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Yongzhou Fu,永州府,,东安县,120006,POINT,121209,FROM_AC,孟刚,孟刚,,2002/10/11
210,Dao Zhou,道州,道州,111.590881,25.531357,湖南道县县治,Zhou,州,6,1911,9,1911,9,,,Hunan,湖南,Yongzhou Fu,永州府,,道州,120006,POINT,121210,FROM_AC,孟刚,孟刚,,2002/10/11
211,Ningyuan Xian,宁远县,寧遠縣,111.938683,25.598452,湖南宁远县县治,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Yongzhou Fu,永州府,,宁远县,120006,POINT,121211,FROM_AC,孟刚,孟刚,,2002/10/11
212,Yongming Xian,永明县,永明縣,111.336449,25.276974,湖南江永县县治,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Yongzhou Fu,永州府,,永明县,120006,POINT,121212,FROM_AC,孟刚,孟刚,,2002/10/11
213,Jianghua Xian,江华县,江華縣,111.582420,25.189919,湖南江华县县治沱江镇,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Yongzhou Fu,永州府,,江华县,120006,POINT,121213,FROM_AC,孟刚,孟刚,,2002/10/11
214,Xintian Xian,新田县,新田縣,112.210152,25.912876,湖南新田县县治,Xian,县,6,1911,9,1911,9,,,Hunan,湖南,Yongzhou Fu,永州府,,新田县,120006,POINT,121214,FROM_AC,孟刚,孟刚,,2002/10/11
