FID_,OBJECTID,NAME_PY,NAME_CH,NAME_FT,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,DYN_PY,DYN_CH,LEV1_PY,LEV1_CH,LEV2_PY,LEV2_CH,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GEOCOMP,CHECKER,ENT_DATE,X_COORD,Y_COORD,AREA
,569,Julu Xian,巨鹿县,巨鹿縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shunde Fu,顺德府,120009,POLYGON,196586, ,满志敏,满志敏, , ,115.044998,37.266799,597.697021
,570,Shahe Xian,沙河县,沙河縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shunde Fu,顺德府,120009,POLYGON,196587, ,满志敏,满志敏, , ,114.274002,36.934501,1054.489990
,571,Tangshan Xian,唐山县,唐山縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shunde Fu,顺德府,120009,POLYGON,196588, ,满志敏,满志敏, , ,114.668998,37.326499,298.412994
,572,Ren Xian,任县,任縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shunde Fu,顺德府,120009,POLYGON,196589, ,满志敏,满志敏, , ,114.760002,37.164901,460.820007
,573,Pingxiang Xian,平乡县,平鄉縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shunde Fu,顺德府,120009,POLYGON,196590, ,满志敏,满志敏, , ,115.000000,37.046100,432.614990
,574,Neiqiu Xian,内丘县,內丘縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shunde Fu,顺德府,120009,POLYGON,196591, ,满志敏,满志敏, , ,114.347000,37.311698,779.918029
,575,Guangzong Xian,广宗县,廣宗縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shunde Fu,顺德府,120009,POLYGON,196592, ,满志敏,满志敏, , ,115.188003,37.090099,436.308990
,576,Baixiang Xian,柏乡县,柏鄉縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Zhao Zhou,赵州,120009,POLYGON,196593, ,满志敏,满志敏, , ,114.694000,37.516399,245.792007
,577,Longping Xian,隆平县,隆平縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Zhao Zhou,赵州,120009,POLYGON,196594, ,满志敏,满志敏, , ,114.851997,37.380298,478.683013
,578,Lincheng Xian,临城县,臨城縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Zhao Zhou,赵州,120009,POLYGON,196595, ,满志敏,满志敏, , ,114.344001,37.461101,863.041992
,579,Gaoyi Xian,高邑县,高邑縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Zhao Zhou,赵州,120009,POLYGON,196596, ,满志敏,满志敏, , ,114.605003,37.613700,195.274993
,580,Zhao Zhou,赵州,趙州, ,Benzhou,本州,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Zhao Zhou,赵州,120009,POLYGON,196597, ,满志敏,满志敏, , ,114.819000,37.763698,678.401977
,581,Ningjin Xian,宁晋县,寧晉縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Zhao Zhou,赵州,120009,POLYGON,196598, ,满志敏,满志敏, , ,115.008003,37.605400,1112.869995
,582,Nangong Xian,南宫县,南宮縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Ji Zhou,冀州,120009,POLYGON,196599, ,满志敏,满志敏, , ,115.453002,37.280200,914.908996
,583,Xinhe Xian,新河县,新河縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Ji Zhou,冀州,120009,POLYGON,196600, ,满志敏,满志敏, , ,115.258003,37.490600,363.721984
,584,Ji Zhou,冀州,冀州, ,Benzhou,本州,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Ji Zhou,冀州,120009,POLYGON,196601, ,满志敏,满志敏, , ,115.458999,37.549800,923.232971
,585,Zaoqiang Xian,枣强县,棗強縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Ji Zhou,冀州,120009,POLYGON,196602, ,满志敏,满志敏, , ,115.747001,37.452098,913.372009
,586,Hengshui Xian,衡水县,衡水縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Ji Zhou,冀州,120009,POLYGON,196603, ,满志敏,满志敏, , ,115.660003,37.715301,587.508972
,587,Wuyi Xian,武邑县,武邑縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Ji Zhou,冀州,120009,POLYGON,196604, ,满志敏,满志敏, , ,115.930000,37.818901,804.398010
,588,Raoyang Xian,饶阳县,饒陽縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shen Zhou,深州,120009,POLYGON,196605, ,满志敏,满志敏, , ,115.727996,38.216098,563.052001
,589,Anping Xian,安平县,安平縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shen Zhou,深州,120009,POLYGON,196606, ,满志敏,满志敏, , ,115.476997,38.236400,494.518005
,590,Wuqiang Xian,武强县,武強縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shen Zhou,深州,120009,POLYGON,196607, ,满志敏,满志敏, , ,115.910003,38.044700,469.630004
,591,Shen Zhou,深州,深州, ,Benzhou,本州,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shen Zhou,深州,120009,POLYGON,196608, ,满志敏,满志敏, , ,115.573997,37.949001,1251.780029
,592,Tang Xian,唐县,唐縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Baoding Fu,保定府,120009,POLYGON,196609, ,满志敏,满志敏, , ,114.786003,38.894401,1465.239990
,593,Shulu Xian,束鹿县,束鹿縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Baoding Fu,保定府,120009,POLYGON,196610, ,满志敏,满志敏, , ,115.287002,37.917598,947.724975
,594,Xiong Xian,雄县,雄縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Baoding Fu,保定府,120009,POLYGON,196611, ,满志敏,满志敏, , ,116.174003,38.965099,489.756988
,595,Gaoyang Xian,高阳县,高陽縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Baoding Fu,保定府,120009,POLYGON,196612, ,满志敏,满志敏, , ,115.882003,38.665798,687.484985
,596,Qingyuan Xian,清苑县,清苑縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Baoding Fu,保定府,120009,POLYGON,196613, ,满志敏,满志敏, , ,115.480003,38.743000,1041.359985
,597,Wangdu Xian,望都县,望都縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Baoding Fu,保定府,120009,POLYGON,196614, ,满志敏,满志敏, , ,115.169998,38.658500,363.394989
,598,Wan Xian,完县,完縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Baoding Fu,保定府,120009,POLYGON,196615, ,满志敏,满志敏, , ,115.057998,38.914798,732.482971
,599,Ansu Xian,安肃县,安肅縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Baoding Fu,保定府,120009,POLYGON,196616, ,满志敏,满志敏, , ,115.567001,39.032100,765.450988
,600,Dingxing Xian,定兴县,定興縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Baoding Fu,保定府,120009,POLYGON,196617, ,满志敏,满志敏, , ,115.741996,39.205398,716.439025
,601,An Zhou,安州,安州, ,Zhou,州,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Baoding Fu,保定府,120009,POLYGON,196618, ,满志敏,满志敏, , ,115.862998,38.870498,712.224975
,602,Rongcheng Xian,容城县,容城縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Baoding Fu,保定府,120009,POLYGON,196619, ,满志敏,满志敏, , ,115.876998,39.061599,274.606994
,603,Mancheng Xian,满城县,滿城縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Baoding Fu,保定府,120009,POLYGON,196620, ,满志敏,满志敏, , ,115.322998,38.920101,565.495971
,604,Li Xian,蠡县,蠡縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Baoding Fu,保定府,120009,POLYGON,196621, ,满志敏,满志敏, , ,115.656997,38.523700,658.614990
,605,Boye Xian,博野县,博野縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Baoding Fu,保定府,120009,POLYGON,196622, ,满志敏,满志敏, , ,115.473999,38.441398,396.709014
,606,Qi Zhou,祁州,祁州, ,Zhou,州,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Baoding Fu,保定府,120009,POLYGON,196623, ,满志敏,满志敏, , ,115.309997,38.387901,431.878997
,607,Xincheng Xian,新城县,新城縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Baoding Fu,保定府,120009,POLYGON,196624, ,满志敏,满志敏, , ,116.074996,39.217998,900.083007
,608,Shenze Xian,深泽县,深澤縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Ding Zhou,定州,120009,POLYGON,196625, ,满志敏,满志敏, , ,115.217002,38.191398,315.057006
,609,Ding Zhou,定州,定州, ,Benzhou,本州,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Ding Zhou,定州,120009,POLYGON,196626, ,满志敏,满志敏, , ,115.040000,38.460899,1267.219970
,610,Quyang Xian,曲阳县,曲陽縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Ding Zhou,定州,120009,POLYGON,196627, ,满志敏,满志敏, , ,114.642997,38.691501,1021.359985
,611,Fuping Xian,阜平县,阜平縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Zhengding Fu,正定府,120009,POLYGON,196628, ,满志敏,满志敏, , ,114.152999,38.888599,2530.139892
,612,Gaocheng Xian,藁城县,藁城縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Zhengding Fu,正定府,120009,POLYGON,196629, ,满志敏,满志敏, , ,114.803001,38.045200,805.315979
,613,Wuji Xian,无极县,無極縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Zhengding Fu,正定府,120009,POLYGON,196630, ,满志敏,满志敏, , ,114.939002,38.179100,501.187011
,614,Jin Zhou,晋州,晉州, ,Zhou,州,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Zhengding Fu,正定府,120009,POLYGON,196631, ,满志敏,满志敏, , ,115.078002,37.982299,618.106994
,615,Zanhuang Xian,赞皇县,贊皇縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Zhengding Fu,正定府,120009,POLYGON,196632, ,满志敏,满志敏, , ,114.302001,37.630901,786.081970
,616,Yuanshi Xian,元氏县,元氏縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Zhengding Fu,正定府,120009,POLYGON,196633, ,满志敏,满志敏, , ,114.414001,37.799301,687.802001
,617,Luancheng Xian,栾城县,欒城縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Zhengding Fu,正定府,120009,POLYGON,196634, ,满志敏,满志敏, , ,114.635002,37.885799,321.393005
,618,Zhengding Xian,正定县,正定縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Zhengding Fu,正定府,120009,POLYGON,196635, ,满志敏,满志敏, , ,114.541000,38.164199,792.088989
,619,Xinle Xian,新乐县,新樂縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Zhengding Fu,正定府,120009,POLYGON,196636, ,满志敏,满志敏, , ,114.749000,38.368301,520.679016
,620,Hangtang Xian,行唐县,行唐縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Zhengding Fu,正定府,120009,POLYGON,196637, ,满志敏,满志敏, , ,114.443000,38.536201,970.330993
,621,Lingshou Xian,灵寿县,靈壽縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Zhengding Fu,正定府,120009,POLYGON,196638, ,满志敏,满志敏, , ,114.172996,38.503799,1061.380004
,622,Huolu Xian,获鹿县,獲鹿縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Zhengding Fu,正定府,120009,POLYGON,196639, ,满志敏,满志敏, , ,114.377998,38.026901,626.841003
,623,Jingxing Xian,井陉县,井陘縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Zhengding Fu,正定府,120009,POLYGON,196640, ,满志敏,满志敏, , ,114.069999,38.039501,1265.260009
,624,Pingshan Xian,平山县,平山縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Zhengding Fu,正定府,120009,POLYGON,196641, ,满志敏,满志敏, , ,113.870002,38.398200,2667.629882
,625,Jing Zhou,景州,景州, ,Zhou,州,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Hejian Fu,河间府,120009,POLYGON,196642, ,满志敏,满志敏, , ,116.182998,37.666599,1153.260009
,626,Renqiu Xian,任丘县,任丘縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Hejian Fu,河间府,120009,POLYGON,196643, ,满志敏,满志敏, , ,116.214996,38.749298,998.669006
,627,Suning Xian,肃宁县,肅寧縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Hejian Fu,河间府,120009,POLYGON,196644, ,满志敏,满志敏, , ,115.875999,38.422698,490.036987
,628,Wuqiao Xian,吴桥县,吳橋縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Hejian Fu,河间府,120009,POLYGON,196646, ,满志敏,满志敏, , ,116.511001,37.632598,640.651000
,629,Ningjin Xian,宁津县,寧津縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Hejian Fu,河间府,120009,POLYGON,196647, ,满志敏,满志敏, , ,116.811996,37.694301,805.659973
,630,Fucheng Xian,阜城县,阜城縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Hejian Fu,河间府,120009,POLYGON,196648, ,满志敏,满志敏, , ,116.208999,37.876598,388.979003
,631,Xian Xian,献县,獻縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Hejian Fu,河间府,120009,POLYGON,196649, ,满志敏,满志敏, , ,116.216003,38.250900,1387.430053
,632,Dongguang Xian,东光县,東光縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Hejian Fu,河间府,120009,POLYGON,196650, ,满志敏,满志敏, , ,116.555000,37.908798,836.841979
,633,Jiaohe Xian,交河县,交河縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Hejian Fu,河间府,120009,POLYGON,196651, ,满志敏,满志敏, , ,116.393997,38.099700,1099.719970
,634,Hejian Xian,河间县,河間縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Hejian Fu,河间府,120009,POLYGON,196652, ,满志敏,满志敏, , ,116.285003,38.491298,1541.979980
,635,Nanpi Xian,南皮县,南皮縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Tianjin Fu,天津府,120009,POLYGON,196654, ,满志敏,满志敏, , ,116.797996,37.992801,861.916015
,636,Qing Xian,青县,青縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Tianjin Fu,天津府,120009,POLYGON,196655, ,满志敏,满志敏, , ,116.803001,38.500301,1414.650024
,637,Jinghai Xian,静海县,靜海縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Tianjin Fu,天津府,120009,POLYGON,196656, ,满志敏,满志敏, , ,117.064002,38.846199,2289.820068
,638,Cang Zhou,沧州,滄州, ,Zhou,州,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Tianjin Fu,天津府,120009,POLYGON,196658, ,满志敏,满志敏, , ,117.121002,38.321201,2688.580078
,639,Tianjin Xian,天津县,天津縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Tianjin Fu,天津府,120009,POLYGON,196659, ,满志敏,满志敏, , ,117.320999,39.046001,2015.719970
,640,Baoding Xian,保定县,保定縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196660, ,满志敏,满志敏, , ,116.347999,38.995300,96.464797
,641,Wen'an Xian,文安县,文安縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196661, ,满志敏,满志敏, , ,116.540000,38.931098,895.690002
,642,Gu'an Xian,固安县,固安縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196662, ,满志敏,满志敏, , ,116.279998,39.356899,768.796020
,643,Liangxiang,良乡县,良鄉縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196663, ,满志敏,满志敏, , ,116.135002,39.675899,361.566986
,644,Fangshan Xian,房山县,房山縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196664, ,满志敏,满志敏, , ,115.808998,39.726600,1533.969970
,645,Yongqing Xian,永清县,永清縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196665, ,满志敏,满志敏, , ,116.546997,39.294998,775.622009
,646,Ba Zhou,霸州,霸州, ,Zhou,州,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196666, ,满志敏,满志敏, , ,116.521003,39.117500,572.005004
,647,Dacheng Xian,大城县,大城縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196667, ,满志敏,满志敏, , ,116.655998,38.742801,678.187011
,648,Dong'an Xian,东安县,東安縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196668, ,满志敏,满志敏, , ,116.703002,39.414001,1015.750000
,649,Wanping Xian,宛平县,宛平縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196669, ,满志敏,满志敏, , ,115.924003,39.937198,2399.379882
,650,Changping Zhou,昌平州,昌平州, ,Zhou,州,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196670, ,满志敏,满志敏, , ,116.248001,40.232398,1756.079956
,651,Wuqing Xian,武清县,武清縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196671, ,满志敏,满志敏, , ,117.023002,39.447898,1531.410034
,652,Shunyi Xian,顺义县,順義縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196672, ,满志敏,满志敏, , ,116.658996,40.147899,671.620971
,653,Tong Zhou,通州,通州, ,Benzhou,本州,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196673, ,满志敏,满志敏, , ,116.722999,39.819801,1093.040039
,654,Xianghe Xian,香河县,香河縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196674, ,满志敏,满志敏, , ,117.047996,39.723999,519.432006
,655,Baodi Xian,宝坻县,寶坻縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196675, ,满志敏,满志敏, , ,117.407997,39.612400,1635.579956
,656,Pinggu Xian,平谷县,平谷縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196676, ,满志敏,满志敏, , ,117.172996,40.170101,399.494995
,657,Sanhe Xian,三河县,三河縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196677, ,满志敏,满志敏, , ,116.986999,40.003601,1017.440002
,658,Huairou Xian,怀柔县,懷柔縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196678, ,满志敏,满志敏, , ,116.780998,40.308200,619.783996
,659,Miyun Xian,密云县,密云縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196679, ,满志敏,满志敏, , ,117.043998,40.496101,1857.119995
,660,Ji Zhou,蓟州,薊州, ,Zhou,州,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196680, ,满志敏,满志敏, , ,117.397003,40.006099,1482.300048
,661,Zhuo Zhou,涿州,涿州, ,Zhou,州,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196681, ,满志敏,满志敏, , ,115.855003,39.567401,930.888000
,662,Ninghe Xian,宁河县,寧河縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196682, ,满志敏,满志敏, , ,117.649002,39.278598,2192.679931
,663,Daxing Xian,大兴县,大興縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shuntian Fu,顺天府,120009,POLYGON,196683, ,满志敏,满志敏, , ,116.453002,39.816699,1378.040039
,664,Yi Zhou,易州,易州, ,Benzhou,本州,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Yi Zhou,易州,120009,POLYGON,196684, ,满志敏,满志敏, , ,115.217002,39.299701,2981.399902
,665,Guangchang Xian,广昌县,廣昌縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Yi Zhou,易州,120009,POLYGON,196685, ,满志敏,满志敏, , ,114.696998,39.354198,2306.409912
,666,Laishui Xian,涞水县,淶水縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Yi Zhou,易州,120009,POLYGON,196686, ,满志敏,满志敏, , ,115.440002,39.576599,1510.359985
,667,Xuanhua Xian,宣化县,宣化縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Xuanhua Fu,宣化府,120009,POLYGON,196687, ,满志敏,满志敏, , ,115.010002,40.493999,2622.110107
,668,Bao'an Zhou,保安州,保安州, ,Zhou,州,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Xuanhua Fu,宣化府,120009,POLYGON,196688, ,满志敏,满志敏, , ,115.218002,40.166801,1931.709960
,669,Huailai Xian,怀来县,懷來縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Xuanhua Fu,宣化府,120009,POLYGON,196689, ,满志敏,满志敏, , ,115.538002,40.277000,1690.489990
,670,Yanqing Zhou,延庆州,延慶州, ,Zhou,州,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Xuanhua Fu,宣化府,120009,POLYGON,196690, ,满志敏,满志敏, , ,116.117996,40.490100,1993.410034
,671,Xining Xian,西宁县,西寧縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Xuanhua Fu,宣化府,120009,POLYGON,196691, ,满志敏,满志敏, , ,114.338996,40.108299,1357.750000
,672,Huai'an Xian,怀安县,懷安縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Xuanhua Fu,宣化府,120009,POLYGON,196692, ,满志敏,满志敏, , ,114.501998,40.538200,1990.569946
,673,Wei Zhou,蔚州,蔚州, ,Zhou,州,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Xuanhua Fu,宣化府,120009,POLYGON,196693, ,满志敏,满志敏, , ,114.751998,39.867298,3691.719970
,674,Wanquan Xian,万全县,萬全縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Xuanhua Fu,宣化府,120009,POLYGON,196694, ,满志敏,满志敏, , ,114.633003,40.829399,1249.300048
,675,Longmen Xian,龙门县,龍門县, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Xuanhua Fu,宣化府,120009,POLYGON,196695, ,满志敏,满志敏, , ,115.579002,40.706298,1795.939941
,676,Chicheng Xian,赤城县,赤城縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Xuanhua Fu,宣化府,120009,POLYGON,196696, ,满志敏,满志敏, , ,115.805000,40.985599,2379.500000
,677,Yutian Xian,玉田县,玉田縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Zunhua Zhou,遵化州,120009,POLYGON,196697, ,满志敏,满志敏, , ,117.720001,39.810501,1093.750000
,678,Zunhua Zhou,遵化州,遵化州, ,Benzhou,本州,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Zunhua Zhou,遵化州,120009,POLYGON,196698, ,满志敏,满志敏, , ,117.867996,40.213699,2794.860107
,679,Fengrun Xian,丰润县,豐潤縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Zunhua Zhou,遵化州,120009,POLYGON,196699, ,满志敏,满志敏, , ,118.135002,39.580699,3356.260009
,680,Lulong Xian,卢龙县,盧龍縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Yongping Fu,永平府,120009,POLYGON,196700, ,满志敏,满志敏, , ,118.916999,39.909198,953.961975
,681,Funing Xian,抚宁县,撫寧縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Yongping Fu,永平府,120009,POLYGON,196701, ,满志敏,满志敏, , ,119.263999,40.097198,2051.719970
,682,Qian'an Xian,迁安县,遷安縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Yongping Fu,永平府,120009,POLYGON,196702, ,满志敏,满志敏, , ,118.636001,40.320999,6473.060058
,683,Linyu Xian,临榆县,臨榆縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Yongping Fu,永平府,120009,POLYGON,196703, ,满志敏,满志敏, , ,119.632003,40.244201,2714.139892
