"FID_","SYS_ID","NAME_PY","NAME_CH","NAME_FT","X_COORD","Y_COORD","PRES_LOC","TYPE_PY","TYPE_CH","LEV_RANK","BEG_YR","BEG_RULE","END_YR","END_RULE","DYN_PY","DYN_CH","LEV1_PY","LEN1_CH","LEV2_PY","LEV2_CH","CNTY_PY","CNTY_CH","NOTE_ID","OBJ_TYPE","LOC_ID","GEO_SRC","COMPILER","GEOCOMP","CHECKER","ENT_DATE"
,"15565","Jiadian","贾店","賈店",114.712082,37.814205,"河北赵县西北贾店村","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Zhao Zhou","赵州"," "," ",25000,"POINT",9504,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15566","Gucheng","固城","固城",114.720589,37.585041,"河北柏乡县东北固城店","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Zhao Zhou","赵州"," "," ",25000,"POINT",9504,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15567","Gaomidian","高密店","高密店",115.858864,39.325760,"河北新城县治高密店","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15568","Junchengzhen","军城镇","軍城鎮",114.698921,38.933117,"河北唐县西北军城","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15569","Xinqiaozhen","新桥镇","新橋鎮",115.814087,38.599308,"湖北高阳县东南莘桥","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15570","Longhuabao","龙化堡","龍化堡",115.893799,38.751343,"河北高阳县东北北龙化","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15571","Beiluo","北罗","北羅",114.858147,38.707001,"河北唐县西南北罗","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15572","Daomaguan","倒马关","倒馬關",114.622086,39.084301,"河北唐县西北倒马关","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15573","Zhoujiapubao","周家铺堡","周家鋪堡",114.831955,39.093895,"河北唐县西北周家堡","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15574","Dawangdian","大王店","大王店",115.428383,39.059807,"河北徐水县西大王店","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15575","Yuelingkou","岳岭口","岳嶺口",114.574577,38.995857,"河北唐县西北岳岭口","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15576","Fangshunqiao","方顺桥","方順橋",115.244057,38.780209,"河北满城县西南方顺桥","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15577","Yongfengzhen","永丰镇","永豐鎮",115.209190,38.615047,"河北望都县东南永丰镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15578","Lijiakou","利家口","利家口",115.845940,38.583748,"河北高阳县东南利家口","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15579","Tiedengzhan","铁灯盏","鐵燈盞",115.584602,38.391155,"河北博野县东南铁灯盏","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15580","Shengzhangcun","生章村","生章村",115.221306,38.113327,"河北深泽县东南小章镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15581","Chenjiabao","陈家堡","陳家堡",115.896446,39.074932,"河北容城县东北陈家庄","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15582","Taoxudian","陶墟店","陶墟店",115.489822,38.531506,"河北博野县北陶墟","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15583","Lishunjing","理顺井","理順井",115.341072,37.917568,"河北束鹿县东理顺井","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15584","Dajidian","大激店","大激店",115.380806,38.838169,"河北保定市西南大激店","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15585","Zhangdengdian","张登店","張登店",115.469353,38.649311,"河北清苑县南张登","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15586","Lai'anzhen","来安镇","來安鎮",115.160484,38.646957,"河北望都县东南来安镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15587","Wunvbao","五女堡","五女堡",115.196083,38.461346,"河北安国县西北五女店","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15588","Jiangzhuang","蒋庄","蔣莊",115.415108,38.671795,"河北清苑县西南蒋庄","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15589","Baichikou","百尺口","百尺口",115.245110,37.699600,"河北宁晋县东北百尺口","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15590","Henghekou","横河口","橫河口",114.733246,38.764935,"河北唐县西横河口","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15591","Xiejiazhuang","谢家庄","謝家莊",115.387985,38.917416,"河北保定市西北谢庄","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15592","Shijiazhen","史家镇","史家鎮",115.894936,39.241070,"河北新城县东南史家镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15593","Gaoqiaocun","高桥村","高橋村",115.984108,39.164856,"河北新城县东南高桥","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Baoding Fu","保定府"," "," ",25000,"POINT",9506,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15594","Jiuwei Xian","旧魏县","舊魏縣",114.813667,36.281616,"河南魏县西南旧魏县","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Daming Fu","大名府"," "," ",25000,"POINT",9507,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15595","Xiaotanzhen","小滩镇","小灘鎮",115.302696,36.354923,"河北大名县东北金滩镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Daming Fu","大名府"," "," ",25000,"POINT",9507,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15596","Jingdianbao","井店堡","井店堡",114.708038,35.822441,"河南内黄县西南井店","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Daming Fu","大名府"," "," ",25000,"POINT",9507,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15597","Shuangjingzhen","双井镇","雙井鎮",114.976311,36.229927,"河北魏县东南双井集","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Daming Fu","大名府"," "," ",25000,"POINT",9507,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15598","Shuguanzhen","束馆镇","束館鎮",115.410294,36.173134,"河北大名县东南束馆","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Daming Fu","大名府"," "," ",25000,"POINT",9507,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15599","Xucunbao","许村堡","許村堡",115.015434,35.821259,"河南濮阳县北许村","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Daming Fu","大名府"," "," ",25000,"POINT",9507,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15600","Gudingzhen","古定镇","古定鎮",115.320030,35.685139,"河南濮阳县东南小濮州","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Daming Fu","大名府"," "," ",25000,"POINT",9507,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15601","Qingzubao","庆祖堡","慶祖堡",115.016334,35.535946,"河南濮阳县南庆祖","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Daming Fu","大名府"," "," ",25000,"POINT",9507,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15602","Dahuangji","大黄集","大黃集",115.267174,35.082630,"山东菏泽市西南黄集","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Daming Fu","大名府"," "," ",25000,"POINT",9507,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15603","Macunbao","马村堡","馬村堡",115.216141,35.967937,"河南清丰县东北马村","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Daming Fu","大名府"," "," ",25000,"POINT",9507,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15604","Dushengji","杜胜集","杜勝集",115.110199,35.056301,"山东东明县南杜胜集","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Daming Fu","大名府"," "," ",25000,"POINT",9507,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15605","Baimaoji","白茅集","白茅集",115.168457,34.986256,"山东曹县西北白茅集","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Daming Fu","大名府"," "," ",25000,"POINT",9507,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15606","Matouji","马头集","馬頭集",115.089539,35.024139,"山东东明县南马头","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Daming Fu","大名府"," "," ",25000,"POINT",9507,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15607","Shangjialin","商家林","商家林",116.076889,38.311310,"河北献县西北商家林","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15608","Beiweicun","北魏村","北魏村",116.388474,38.635990,"河北大城县西南北魏村","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15609","Xiakouzhen","下口镇","下口鎮",116.544083,37.963066,"河北东光县北南霞口","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15610","Jinghezhen","景和镇","景和鎮",116.451759,38.393600,"河北河间市东景和","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15611","Guangchuanzhen","广川镇","廣川鎮",115.889854,37.548927,"河北景县西南广川镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15612","Fenglebao","丰乐堡","豐樂堡",115.927483,38.425121,"河北肃宁县东丰乐堡","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15613","Baotoudian","包头店","包頭店",116.673546,37.621422,"山东宁津县西南保店","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15614","Manhezhen","漫河镇","漫河鎮",116.205193,37.791832,"河北阜城县东南漫河","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15615","Anlingzhen","安陵镇","安陵鎮",116.375763,37.696938,"河北景县东安陵镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15616","Lianzhen","连镇","連鎮",116.473663,37.788017,"河北东光县西南连镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15617","Zhengjiakou","郑家口","鄭家口",115.970871,37.343838,"河北故城县治郑口镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15618","Longhuazhen","龙华镇","龍華鎮",116.007423,37.600533,"河北景县西南隆华","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15619","Botouzhen","泊头镇","泊頭鎮",116.566628,38.062065,"河北泊头市","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15620","Liujiezhen","刘解镇","劉解鎮",116.347954,38.130669,"河北泊头市流解寺","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15621","Taishibao","太史堡","太史堡",115.813011,38.493492,"河北肃宁县北太史堤","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15622","Zhongwudian","中五店","中五店",116.915771,37.737015,"山东宁津县东北仲伍街","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15623","Gaochuanzhen","高川镇","高川鎮",116.556328,38.235912,"河北沧州市西南高川镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15624","Matouzhen","马头镇","馬頭鎮",116.503830,37.890034,"河北阜城县东马头","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15625","Xinzhongzhen","新中镇","新中鎮",116.057243,38.581345,"河北任丘市南辛中驿","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15626","Maoshizhen","鄚市镇","鄚市鎮",116.107063,38.860367,"河北任丘市北鄚州","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15627","Huaizhen","淮镇","淮鎮",116.364578,38.224358,"河北献县东淮镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15628","Fuzhuangyi","富庄驿","富莊驛",116.140526,38.030186,"河北交河县西富庄驿","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15629","Changfengzhen","长丰镇","長豐鎮",116.376411,38.750225,"河北任丘市东北长丰镇","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15630","Fantun","范屯","范屯",116.575211,37.693462,"河北吴桥县东北范屯","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15631","Dalongwan","大龙湾","大龍灣",116.445091,37.846962,"河北阜城县东大龙湾","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15632","Baiyangqiao","白杨桥","白楊橋",116.741058,38.198471,"河北沧州市西南大白洋桥","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15633","Wangjiaqian","王家浅","王家淺",116.416817,37.750675,"河北景县东北王家浅","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_TAN"," ","傅林祥/余慰","邹逸麟","2001/06/30"
,"15634","Shaheqiao","沙河桥","沙河橋",116.320023,38.395401,"河北泊头市沙河桥","Cunzhen","村镇","7",1820,"9",1820,"9","Qingchao","清朝","Zhili","直隶","Hejian Fu","河间府"," "," ",25000,"POINT",9508,"FROM_AC"," ","傅林祥/余慰","邹逸麟","2001/06/30"
