FID_,SYS_ID,NAME_PY,NAME_CH,NAME_FT,X_COORD,Y_COORD,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,DYN_PY,DYN_CH,LEV1_PY,LEV1_CH,LEV2_PY,LEV2_CH,NOTE_ID,OBJ_TYPE,GEO_ID,GEO_SRC,COMPILER,GEOCOMP,CHECKER,ENT_DATE
,1509,Benzuo,本左,本左,93.591232,29.180456, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1510,Langying,朗营,朗營,93.200134,29.006687, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1511,Gulangzong,古浪宗,古浪宗,93.074547,28.962280, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1512,Lunzizong,仑孜宗,侖孜宗,92.462959,28.409546, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1513,Ye'ergu,野而古,野而古,92.231301,29.012367, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1514,Xialu,辖鲁,轄魯,92.170006,29.088718, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1515,Lasui,拉岁,拉歲,92.521561,29.146723, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1516,Qiongke'erjie,琼科尔结,瓊科爾結,92.734551,29.306198, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1517,Sangli,桑里,桑里,92.036148,29.288361, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1518,Jiangdazong,江达宗,江達宗,93.073852,30.004333, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1519,Shuoka,硕卡,碩卡,93.812264,29.992065, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1520,Lali,拉里,拉里,93.402359,30.810852, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1521,Suozhuangzi,锁庄子,鎖莊子,93.752876,31.808918, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1522,Nacheng,纳城,納城,94.417191,28.546396, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_TAN, ,傅林祥/余慰,邹逸麟,2001/06/30
,1523,Jini,吉尼,吉尼,94.432349,29.195210, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_TAN, ,傅林祥/余慰,邹逸麟,2001/06/30
,1524,Zegangzong,则冈宗,則岡宗,94.373634,29.461773, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1525,Jiaomuzong,角木宗,角木宗,94.326744,29.676500, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1526,Da'erzong,达尔宗,達爾宗,94.774856,30.739309, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1527,Jiedeng,结登,結登,94.674782,31.251089, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1528,Shuobanduo,硕般多,碩般多,95.666053,30.878574, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1529,Bianba,边坝,邊壩,94.999550,30.853285, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1530,Sang'angquzong,桑昂曲宗,桑昂曲宗,97.164963,29.191860, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1531,Bowo,博窝,博窩,96.120544,29.723696, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1532,Zuogangzong,作岗宗,作崗宗,97.618187,29.916372, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1533,Basu,八宿,八宿,96.831031,30.387825, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_TAN, ,傅林祥/余慰,邹逸麟,2001/06/30
,1534,Luolongzong,洛隆宗,洛隆宗,96.121490,30.751715, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1535,Leiwuqi,类伍齐,類伍齊,96.391815,31.499559, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1536,Chamuduo,察木多,察木多,97.176956,31.210764, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1537,Jiangka,江卡,江卡,98.586586,29.680418, ,Zong,宗,6,1820,9,1820,9,Qingchao,清朝,Xizang,西藏, , ,25000,POINT,25016,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1538,Zhongdian Ting,中甸厅,中甸廳,99.706902,27.817236,云南中甸县,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Lijiang Fu,丽江府,25000,POINT,9768,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1539,Weixi Ting,维西厅,維西廳,99.285271,27.186052,云南维西县,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Lijiang Fu,丽江府,25000,POINT,9768,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1540,Yongning Fu,永宁府,永寧府,100.656258,27.763660,云南宁蒗彝族自治县西北永宁,TuFu,土府,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Yongbei Ting,永北厅,25000,POINT,9748,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1541,Yongshan Xian,永善县,永善縣,103.587227,27.812229,云南永善县南莲峰镇,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Zhaotong Fu,昭通府,25000,POINT,9747,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1542,Daguan Ting,大关厅,大關廳,103.894646,27.753347,云南大关县,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Zhaotong Fu,昭通府,25000,POINT,9747,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1543,En'an Xian,恩安县,恩安縣,103.715256,27.343275,云南昭通县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Zhaotong Fu,昭通府,25000,POINT,9747,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1544,Ludian Ting,鲁甸厅,魯甸廳,103.545189,27.199028,云南鲁甸县,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Zhaotong Fu,昭通府,25000,POINT,9747,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1545,Zhenxiong Zhou,镇雄州,鎮雄州,104.869797,27.440968,云南镇雄县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Zhaotong Fu,昭通府,25000,POINT,9747,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1546,Jianchuan Zhou,剑川州,劍川州,99.898743,26.530956,云南剑川县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Lijiang Fu,丽江府,25000,POINT,9768,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1547,Langqiong Xian,浪穹县,浪穹縣,99.949234,26.112700,云南洱源县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Dali Fu,大理府,25000,POINT,9753,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1548,Heqing Zhou,鹤庆州,鶴慶州,100.179276,26.559418,云南鹤庆县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Lijiang Fu,丽江府,25000,POINT,9768,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1549,Qiaojia Ting,巧家厅,巧家廳,102.920250,26.916569,云南巧家县,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Dongchuan Fu,东川府,25000,POINT,9749,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1550,Huize Xian,会泽县,會澤縣,103.294640,26.420563,云南会泽县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Dongchuan Fu,东川府,25000,POINT,9749,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1551,Xuanwei Zhou,宣威州,宣威州,104.106407,26.218842,云南宣威县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Qujing Fu,曲靖府,25000,POINT,9757,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1552,Yongping Xian,永平县,永平縣,99.519341,25.463171,云南永平县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Yongchang Fu,永昌府,25000,POINT,9751,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1553,Yunlong Zhou,云龙州,云龍州,99.350952,25.838472,云南云龙县南？江（宝丰）,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Dali Fu,大理府,25000,POINT,9753,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1554,Baoshan Xian,保山县,保山縣,99.166862,25.112436,云南保山县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Yongchang Fu,永昌府,25000,POINT,9751,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1555,Yunnan Xian,云南县,云南縣,100.558983,25.479092,云南祥云县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Dali Fu,大理府,25000,POINT,9753,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1556,Dengchuan Zhou,邓川州,鄧川州,100.113419,26.002378,云南洱源县东南新州,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Dali Fu,大理府,25000,POINT,9753,FROM_TAN, ,傅林祥/余慰,邹逸麟,2001/06/30
,1557,Binchuan Zhou,宾川州,賓川州,100.615326,25.747734,云南宾川县南偏东洲城,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Dali Fu,大理府,25000,POINT,9753,FROM_TAN, ,傅林祥/余慰,邹逸麟,2001/06/30
,1558,Taihe Xian,太和县,太和縣,100.164444,25.697830,云南大理县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Dali Fu,大理府,25000,POINT,9753,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1559,Dingyuan Xian,定远县,定遠縣,101.535606,25.317526,云南牟定县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Chuxiong Fu,楚雄府,25000,POINT,9754,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1560,Guangtong Xian,广通县,廣通縣,101.753387,25.171421,云南禄丰县西敦仁（广通镇）,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Chuxiong Fu,楚雄府,25000,POINT,9754,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1561,Dayao Xian,大姚县,大姚縣,101.325310,25.725731,云南大姚县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Chuxiong Fu,楚雄府,25000,POINT,9754,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1562,Yao Zhou,姚州,姚州,101.242462,25.513739,云南姚安县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Chuxiong Fu,楚雄府,25000,POINT,9754,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1563,Zhennan Zhou,镇南州,鎮南州,101.276962,25.196548,云南南华县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Chuxiong Fu,楚雄府,25000,POINT,9754,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1564,Chuxiong Xian,楚雄县,楚雄縣,101.542862,25.033066,云南楚雄县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Chuxiong Fu,楚雄府,25000,POINT,9754,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1565,Fumin Xian,富民县,富民縣,102.490005,25.232294,云南富民县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Yunnan Fu,云南府,25000,POINT,9755,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1566,Lufeng Xian,禄丰县,祿豐縣,102.080101,25.147398,云南禄丰县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Yunnan Fu,云南府,25000,POINT,9755,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1567,Luquan Xian,禄劝县,祿勸縣,102.461716,25.562651,云南禄劝县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Wuding Zhou,武定州,25000,POINT,9756,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1568,Kunming Xian,昆明县,昆明縣,102.710350,25.045914,云南昆明市,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Yunnan Fu,云南府,25000,POINT,9755,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1569,Luoci Xian,罗次县,羅次縣,102.301262,25.309248,云南禄丰县东北碧城镇,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Yunnan Fu,云南府,25000,POINT,9755,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1570,Nanning Xian,南宁县,南寧縣,103.796776,25.495844,云南曲靖县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Qujing Fu,曲靖府,25000,POINT,9757,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1571,Luliang Zhou,陆凉州,陸涼州,103.662529,25.032265,云南陆良县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Qujing Fu,曲靖府,25000,POINT,9757,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1572,Zhanyi Zhou,沾益州,霑益州,103.822113,25.609928,云南沾益县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Qujing Fu,曲靖府,25000,POINT,9757,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1573,Songming Zhou,嵩明州,嵩明州,103.033318,25.341337,云南嵩明县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Yunnan Fu,云南府,25000,POINT,9755,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1574,Xundian Zhou,寻甸州,尋甸州,103.253716,25.562204,云南寻甸回族彝族自治县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Qujing Fu,曲靖府,25000,POINT,9757,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1575,Malong Zhou,马龙州,馬龍州,103.580208,25.428434,云南马龙县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Qujing Fu,曲靖府,25000,POINT,9757,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1576,Pingyi Xian,平彝县,平彝縣,104.248680,25.672686,云南富源县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Qujing Fu,曲靖府,25000,POINT,9757,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1577,Longchuansi,陇川司,隴川司,97.962486,24.365541,云南陇川县,Tusi,土司,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Tengyue Ting,腾越厅,25000,POINT,9750,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1578,Mengmaosi,勐卯司,勐卯司,97.859154,24.012642,云南瑞丽县,Tusi,土司,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Tengyue Ting,腾越厅,25000,POINT,9750,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1579,Lasasi,腊撒司,臘撒司,97.775948,24.424480,云南陇川县西北,Tusi,土司,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Tengyue Ting,腾越厅,25000,POINT,9750,FROM_TAN, ,傅林祥/余慰,邹逸麟,2001/06/30
,1580,Zhandasi,盏达司,盞達司,97.908325,24.727037,云南盈江县西南莲花街,Tusi,土司,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Tengyue Ting,腾越厅,25000,POINT,9750,FROM_TAN, ,傅林祥/余慰,邹逸麟,2001/06/30
,1581,Nandiansi,南甸司,南甸司,98.294823,24.807653,云南腾冲县西南南甸,Tusi,土司,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Tengyue Ting,腾越厅,25000,POINT,9750,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1582,Longling Ting,龙陵厅,龍陵廳,98.690384,24.590191,云南龙陵县,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Yongchang Fu,永昌府,25000,POINT,9751,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1583,Wandian Zhou,湾甸州,灣甸州,99.337021,24.552469,云南昌宁县西南湾甸,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Yongchang Fu,永昌府,25000,POINT,9751,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1584,Zhenkang Zhou,镇康州,鎮康州,99.385674,24.114601,云南永德县东北永康镇,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Yongchang Fu,永昌府,25000,POINT,9751,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1585,Shunning Xian,顺宁县,順寧縣,99.910980,24.591814,云南凤庆县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Shunning Fu,顺宁府,25000,POINT,9758,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1586,Yun Zhou,云州,雲州,100.127670,24.448603,云南云县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Shunning Fu,顺宁府,25000,POINT,9758,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1587,Nan'an Zhou,南安州,南安州,101.588051,24.871645,云南楚雄县南云龙,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Chuxiong Fu,楚雄府,25000,POINT,9754,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1588,Enle Xian,恩乐县,恩樂縣,101.106712,24.008821,云南镇沅县东北恩乐镇,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Zhenyuan Zhou,镇沅州,25000,POINT,9763,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1589,Xinping Xian,新平县,新平縣,102.006424,23.604008,云南元江哈尼族彝族傣族自治县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Yuanjiang Zhou,元江州,25000,POINT,9764,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1590,Jiangchuan Xian,江川县,江川縣,102.794998,24.425463,云南江川县北偏东江城,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Chengjiang Fu,澂江府,25000,POINT,9760,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1591,Hexi Xian,河西县,河西縣,102.639282,24.141741,云南通海县西北西城,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Lin'an Fu,临安府,25000,POINT,9765,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1592,Heyang Xian,河阳县,河陽縣,102.911217,24.673197,云南澄江县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Chengjiang Fu,澂江府,25000,POINT,9760,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1593,Ning Zhou,宁州,寧州,102.927681,24.197353,云南华宁县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Lin'an Fu,临安府,25000,POINT,9765,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1594,Anning Zhou,安宁州,安寧州,102.474121,24.918442,云南安宁县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Yunnan Fu,云南府,25000,POINT,9755,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1595,Tonghai Xian,通海县,通海縣,102.755608,24.106071,云南通海县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Lin'an Fu,临安府,25000,POINT,9765,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1596,Chenggong Xian,呈贡县,呈貢縣,102.798958,24.901342,云南呈贡县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Yunnan Fu,云南府,25000,POINT,9755,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1597,Xi'e Xian,嶍峨县,嶍峨縣,102.398430,24.166214,云南峨山彝族自治县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Lin'an Fu,临安府,25000,POINT,9765,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1598,Yimen Xian,易门县,易門縣,102.149765,24.672621,云南易门县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Yunnan Fu,云南府,25000,POINT,9755,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1599,Kunyang Zhou,昆阳州,昆陽州,102.599739,24.673285,云南晋宁县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Yunnan Fu,云南府,25000,POINT,9755,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1600,Jinning Zhou,晋宁州,晉寧州,102.743210,24.703119,云南晋宁县江晋城镇,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Yunnan Fu,云南府,25000,POINT,9755,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1601,Xinxing Zhou,新兴州,新興州,102.537323,24.355511,云南玉溪县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Chengjiang Fu,澂江府,25000,POINT,9760,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1602,Shizong Xian,师宗县,師宗縣,103.991287,24.831856,云南师宗县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Guangxi Zhou,广西州,25000,POINT,9761,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1603,Yiliang Xian,宜良县,宜良縣,103.141975,24.911066,云南宜良县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Yunnan Fu,云南府,25000,POINT,9755,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1604,Mile Xian,弥勒县,彌勒縣,103.433205,24.409359,云南弥勒县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Guangxi Zhou,广西州,25000,POINT,9761,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1605,Lunan Zhou,路南州,路南州,103.259934,24.761480,云南路南彝族自治县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Chengjiang Fu,澂江府,25000,POINT,9760,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1606,Luoping Zhou,罗平州,羅平州,104.303436,24.883085,云南罗平县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Qujing Fu,曲靖府,25000,POINT,9757,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1607,Mengding Fu,孟定府,孟定府,99.088051,23.564056,云南耿马傣族佤族自治县西孟定,TuFu,土府,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Yongchang Fu,永昌府,25000,POINT,9751,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1608,Gengmasi,耿马司,耿馬司,99.396393,23.540480,云南耿马傣族佤族自治县,Tusi,土司,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Shunning Fu,顺宁府,25000,POINT,9758,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1609,Mianning Ting,缅宁厅,緬寧廳,100.088226,23.880026,云南临沧县,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Shunning Fu,顺宁府,25000,POINT,9758,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1610,Weiyuan Ting,威远厅,威遠廳,100.699577,23.499077,云南景谷县,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Pu'er Fu,普洱府,25000,POINT,9767,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1611,Talang Ting,他郎厅,他郎廳,101.694618,23.436018,云南墨江哈尼族自治县,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Pu'er Fu,普洱府,25000,POINT,9767,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,1612,Jianshui Xian,建水县,建水縣,102.822311,23.624552,云南建水县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Yunnan,云南,Lin'an Fu,临安府,25000,POINT,9765,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
